  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
066700 99999 201701030650 280   2 ***   2 *** * * *  1.4 10 ** ** ** ** ** ** ** *   23   23 ****** 30.33 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701030700 320   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   23   23 1030.6 *****  976.4 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701030720 990   2 ***   3 OBS * * *  0.4 11 ** ** ** ** ** ** ** *   25   23 ****** 30.33 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701030750 280   3 ***   3 OBS * * *  0.4 11 ** ** ** ** ** ** ** *   23   23 ****** 30.33 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701030800 300   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   24   22 1030.6 *****  976.4 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701030820 280   3 ***   3 OBS * * *  0.4 11 ** ** ** ** ** ** ** *   23   23 ****** 30.33 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701030850 990   1 ***   3 OBS * * *  0.6 11 ** ** ** ** ** ** ** *   23   23 ****** 30.33 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701030900 270   2 ***   8 OBS * * *  0.6 45 ** ** ** ** ** ** ** 4   23   22 1030.7 *****  976.5 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701030920 280   2 ***   3 OBS * * *  0.7 11 ** ** ** ** ** ** ** *   23   23 ****** 30.33 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701030950 990   2 ***   3 OBS * * *  0.8 11 ** ** ** ** ** ** ** *   25   23 ****** 30.36 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701031000 180   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   24   23 1031.2 *****  977.0 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701031020 ***   0 ***   3 OBS * * *  0.9 11 ** ** ** ** ** ** ** *   25   23 ****** 30.36 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701031050 280   2 ***   3 *** * * *  1.1 10 ** ** ** ** ** ** ** *   25   23 ****** 30.36 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701031100 290   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   24   23 1031.2 *****  977.1 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701031120 990   1 ***   3 *** * * *  1.3 10 ** ** ** ** ** ** ** *   25   25 ****** 30.36 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701031150 ***   0 ***   4 *** * * *  1.4 10 ** ** ** ** ** ** ** *   27   25 ****** 30.33 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701031200 130   1 ***   4 OVC * * *  1.4 10 ** ** ** ** ** ** ** 4   25   24 1030.7 *****  976.6 *** ***  0.00  0.00 ***** ***** ** 
066700 99999 201701031220 990   1 ***   4 *** * * *  1.5 10 ** ** ** ** ** ** ** *   25   25 ****** 30.33 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701031250 990   2 ***   4 *** * * *  1.2 10 ** ** ** ** ** ** ** *   25   25 ****** 30.33 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701031300 210   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   27   25 1029.8 *****  976.0 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701031320 990   2 ***   4 *** * * *  1.5 10 ** ** ** ** ** ** ** *   27   25 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701031350 320   2 ***   3 *** * * *  1.1 10 ** ** ** ** ** ** ** *   27   25 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701031400 330   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   26   24 1029.5 *****  975.6 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701031420 990   2 ***   3 *** * * *  1.2 10 ** ** ** ** ** ** ** *   25   25 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701031450 990   2 ***   4 *** * * *  1.4 10 ** ** ** ** ** ** ** *   25   25 ****** 30.33 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701031500 350   3 ***   4 OVC * * *  1.4 10 ** ** ** ** ** ** ** 2   25   24 1029.8 *****  975.8 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701031520 990   1 ***   3 *** * * *  1.3 10 ** ** ** ** ** ** ** *   25   25 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701031550 990   1 ***   3 *** * * *  1.4 10 ** ** ** ** ** ** ** *   25   25 ****** 30.33 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701031600 350   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   26   24 1030.0 *****  976.1 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701031620 990   2 ***   3 *** * * *  2.2 10 ** ** ** ** ** ** ** *   27   25 ****** 30.33 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701031650 220   2 ***   4 *** * * *  2.2 10 ** ** ** ** ** ** ** *   27   25 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701031700 220   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   27   25 1029.6 *****  975.8 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701031720 990   2 ***   5 *** * * *  2.5 10 ** ** ** ** ** ** ** *   27   25 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701031750 270   3 ***   7 *** * * *  2.6 10 ** ** ** ** ** ** ** *   27   25 ****** 30.33 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701031800 270   6 ***   7 OVC * * *  2.6 10 ** ** ** ** ** ** ** 2   28   25 1029.9 *****  976.2  28 ***  0.00 ***** *****  0.00 ** 
066700 99999 201701031820 260   3 ***   7 *** * * *  2.9 10 ** ** ** ** ** ** ** *   27   25 ****** 30.33 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701031850 220   2 ***   7 *** * * *  3.1 10 ** ** ** ** ** ** ** *   27   25 ****** 30.33 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701031900 210   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   27   24 1029.9 *****  976.1 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701031920 250   3 ***   7 *** * * *  3.1 10 ** ** ** ** ** ** ** *   27   25 ****** 30.33 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701031950 990   1 ***   6 *** * * *  3.0 10 ** ** ** ** ** ** ** *   25   25 ****** 30.33 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701032000 260   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   26   24 1029.9 *****  976.0 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701032020 990   2 ***   7 *** * * *  2.9 10 ** ** ** ** ** ** ** *   27   25 ****** 30.33 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701032050 990   1 ***  84 *** * * *  2.9 10 ** ** ** ** ** ** ** *   25   23 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701032100 250   3 ***  79 BKN * * *  2.9 10 ** ** ** ** ** ** ** 2   25   23 1029.7 *****  975.7 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701032120 990   2 ***  84 *** * * *  2.8 10 ** ** ** ** ** ** ** *   25   23 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701032150 160   3 ***  80 *** * * *  3.1 10 ** ** ** ** ** ** ** *   25   25 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701032200 170   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   26   24 1028.6 *****  974.8 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701032220 990   1 ***   9 *** * * *  3.1 10 ** ** ** ** ** ** ** *   25   25 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701032250 990   1 ***  70 *** * * *  3.1 10 ** ** ** ** ** ** ** *   25   23 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701032300 330   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   25   23 1028.5 *****  974.6 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701032320 990   2 ***  70 *** * * *  3.1 10 ** ** ** ** ** ** ** *   27   25 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701032350 990   2 ***  70 *** * * *  3.1 10 ** ** ** ** ** ** ** *   25   23 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701040000 210   5 ***  69 OVC * * *  3.1 10 ** ** ** ** ** ** ** 2   25   23 1027.8 *****  973.9 *** ***  0.00  0.00 ***** ***** ** 
066700 99999 201701040050 990   2 *** 722 CLR * * *  3.8 ** ** ** ** ** ** ** ** *   25   23 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701040100 230   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   25   22 1027.0 *****  973.2 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701040120 990   1 *** 722 CLR * * *  4.4 ** ** ** ** ** ** ** ** *   25   23 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701040150 990   3 *** 722 CLR * * *  4.4 ** ** ** ** ** ** ** ** *   27   23 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701040200 150   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   26   23 1026.4 *****  972.7 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701040220 990   2 *** 722 CLR * * *  4.4 ** ** ** ** ** ** ** ** *   27   23 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701040250 990   2 *** 722 CLR * * *  4.4 ** ** ** ** ** ** ** ** *   27   23 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701040300 270   3 ***  98 OVC * * *  4.4 10 ** ** ** ** ** ** ** 2   26   23 1026.2 *****  972.5 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701040320 990   6 *** 110 *** * * *  4.4 ** ** ** ** ** ** ** ** *   27   23 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701040350 990   1 *** 100 *** * * *  4.4 ** ** ** ** ** ** ** ** *   27   23 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701040400 120   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   26   23 1025.5 *****  971.8 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701040420 990   1 *** 722 CLR * * *  4.4 ** ** ** ** ** ** ** ** *   27   23 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701040450 990   2 ***  70 *** * * *  4.4 ** ** ** ** ** ** ** ** *   27   25 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701040500 140   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   27   24 1025.7 *****  972.1 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701040520 130   5 ***  60 *** * * *  4.4 ** ** ** ** ** ** ** ** *   27   25 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701040550 170   7 ***  27 *** * * *  4.4 71 ** ** ** ** ** ** ** *   28   25 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701040600 170   7 ***  59 OVC * * *  4.4 70 ** ** ** ** ** ** ** 7   29   24 1024.7 *****  971.4 ***  25  0.00 *****  0.00  0.00  2 
066700 99999 201701040620 990   3 ***  35 *** * * *  5.0 ** ** ** ** ** ** ** ** *   30   25 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701040650 220   5 ***  33 *** * * *  6.2 ** ** ** ** ** ** ** ** *   30   25 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701040700 220   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   30   26 1024.4 *****  971.2 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701040720 990   3 ***  33 *** * * *  6.2 ** ** ** ** ** ** ** ** *   30   27 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701040750 220   6 ***  30 *** * * *  6.2 ** ** ** ** ** ** ** ** *   30   27 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701040800 230   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   30   26 1023.9 *****  970.8 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701040820 230   6 ***  62 *** * * *  6.2 ** ** ** ** ** ** ** ** *   30   27 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701040850 240   9 ***  45 *** * * *  6.2 ** ** ** ** ** ** ** ** *   32   27 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701040900 240  13 ***  45 OVC * * *  8.8 10 ** ** ** ** ** ** ** 2   32   26 1023.2 *****  970.3 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701040920 230  13 *** 120 *** * * *  6.2 ** ** ** ** ** ** ** ** *   32   27 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701040950 230  11 *** 120 *** * * *  6.2 ** ** ** ** ** ** ** ** *   32   27 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701041000 240  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   32   26 1023.0 *****  970.1 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701041020 230  11 ***  42 *** * * *  6.2 ** ** ** ** ** ** ** ** *   32   27 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701041050 240  11 ***  43 *** * * *  6.2 ** ** ** ** ** ** ** ** *   34   28 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701041100 240  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   33   26 1022.4 *****  969.6 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701041120 240  14 ***  35 *** * * *  6.2 ** ** ** ** ** ** ** ** *   34   30 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701041150 240  10 ***  31 *** * * *  6.2 ** ** ** ** ** ** ** ** *   32   27 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701041200 240  10 ***  31 OVC * * * 11.2 ** ** ** ** ** ** ** ** *   32   26 1022.1 *****  969.3 *** ***  0.00  0.00 ***** ***** ** 
066700 99999 201701041220 250   7 ***  27 *** * * *  6.2 71 ** ** ** ** ** ** ** *   32   27 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701041250 240   9 ***  34 *** * * *  6.2 ** ** ** ** ** ** ** ** *   32   28 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701041300 250   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   33   28 1021.5 *****  968.8 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701041320 990   9 ***  31 *** * * *  6.2 ** ** ** ** ** ** ** ** *   32   28 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701041350 990   7 ***  25 *** * * *  5.6 51 ** ** ** ** ** ** ** *   32   28 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701041400 240   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   33   29 1020.9 *****  968.2 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701041420 240   8 ***  26 *** * * *  5.6 71 ** ** ** ** ** ** ** *   34   28 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701041450 240  11 ***  24 *** * * *  3.1 71 ** ** ** ** ** ** ** *   32   30 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701041500 240  10 ***  36 OVC * * *  3.1 71 ** ** ** ** ** ** ** 7   33   30 1020.2 *****  967.6 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701041520 230   9 ***  14 *** * * *  3.1 71 ** ** ** ** ** ** ** *   32   30 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701041550 260   7 ***  10 *** * * *  1.2 73 ** ** ** ** ** ** ** *   34   30 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701041600 260   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   33   31 1020.4 *****  967.8 *** ***  0.01 ***** ***** ***** ** 
066700 99999 201701041620 250   7 ***   4 *** * * *  0.5 73 ** ** ** ** ** ** ** *   32   30 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701041650 230   8 ***   6 *** * * *  1.2 73 ** ** ** ** ** ** ** *   32   30 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701041700 240  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   33   30 1020.0 *****  967.4 *** ***  0.02 ***** ***** ***** ** 
066700 99999 201701041720 990  11 ***  12 *** * * *  3.8 ** ** ** ** ** ** ** ** *   32   30 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701041750 990   9  21  14 *** * * *  3.8 71 ** ** ** ** ** ** ** *   32   28 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701041800 270   9 ***  15 OVC * * *  3.8 70 ** ** ** ** ** ** ** 7   33   28 1020.3 *****  967.7  34 ***  0.00 ***** *****  0.03 ** 
066700 99999 201701041820 990  10 ***  14 *** * * *  4.4 71 ** ** ** ** ** ** ** *   32   28 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701041850 990  11 ***  13 *** * * *  5.6 ** ** ** ** ** ** ** ** *   32   28 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701041900 280  13 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   33   28 1020.5 *****  967.9 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701041920 280  11 ***  12 *** * * *  4.4 71 ** ** ** ** ** ** ** *   32   28 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701041950 270   9 ***  13 *** * * *  6.2 ** ** ** ** ** ** ** ** *   32   28 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701042000 280   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   33   28 1021.1 *****  968.4 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701042020 990   9 ***  14 *** * * *  6.2 ** ** ** ** ** ** ** ** *   32   28 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701042050 990   6 ***  18 *** * * *  6.2 ** ** ** ** ** ** ** ** *   32   27 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701042100 260   7 ***  49 BKN * * *  9.4 01 ** ** ** ** ** ** ** 7   32   27 1021.7 *****  968.9 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701042120 250   8 ***  40 *** * * *  6.2 ** ** ** ** ** ** ** ** *   32   28 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701042150 250   9 ***  40 *** * * *  6.2 ** ** ** ** ** ** ** ** *   30   27 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701042200 250   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   31   27 1021.6 *****  968.7 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701042220 240  13 ***  38 *** * * *  6.2 ** ** ** ** ** ** ** ** *   32   28 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701042250 240  13 ***  36 *** * * *  6.2 ** ** ** ** ** ** ** ** *   32   28 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701042300 240  15 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   32   27 1021.7 *****  968.9 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701042320 240  14 ***  40 *** * * *  6.2 ** ** ** ** ** ** ** ** *   32   28 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701042350 230   7 ***  33 *** * * *  6.2 ** ** ** ** ** ** ** ** *   32   28 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701050000 240   8 ***  33 OVC * * *  9.4 02 ** ** ** ** ** ** ** 7   32   28 1021.6 *****  968.8 *** ***  0.00  0.00 ***** ***** ** 
066700 99999 201701050020 240   8 ***  25 *** * * *  6.2 ** ** ** ** ** ** ** ** *   32   28 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701050050 990   2 ***  23 *** * * *  6.2 ** ** ** ** ** ** ** ** *   32   27 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701050100 350   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   32   27 1022.1 *****  969.2 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701050120 280   9 ***  15 *** * * *  6.2 80 ** ** ** ** ** ** ** *   32   28 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701050150 990   8 ***  22 *** * * *  6.2 ** ** ** ** ** ** ** ** *   32   28 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701050200 280   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   32   28 1022.8 *****  969.9 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701050220 990   8 ***  28 *** * * *  6.2 ** ** ** ** ** ** ** ** *   32   28 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701050250 990   5 ***  27 *** * * *  6.2 ** ** ** ** ** ** ** ** *   30   27 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701050300 270   5 ***  28 OVC * * *  9.4 02 ** ** ** ** ** ** ** 8   31   27 1023.2 *****  970.2 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701050320 990   5 ***  26 *** * * *  6.2 ** ** ** ** ** ** ** ** *   28   25 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701050350 300   5 ***  50 *** * * *  6.2 ** ** ** ** ** ** ** ** *   27   25 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701050400 290   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   26   24 1024.6 *****  971.0 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701050420 310   3 ***  45 *** * * *  6.2 ** ** ** ** ** ** ** ** *   27   25 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701050450 290   5 ***  45 *** * * *  6.2 ** ** ** ** ** ** ** ** *   23   23 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201701050500 310   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   23   22 1025.7 *****  971.7 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201701050520 330   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   21   19 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
